tweet_id_str,created_at,user_id_str,username,name,full_text,user_mentions,hashtags,location,lang,quote_count,views_count,favorite_count,reply_count,retweet_count,bookmark_count,media_url_https,tweet_url,relation_type,target_tweet_id_str,target_username,case_folding,cleansing,normalize,tokenize,stopword_removal,stemming,sentiment,score
1980520314326118738,Tue Oct 21 06:23:33 +0000 2025,759964170972336128,BPIU2K_K,DJPB_KARANGASEM,"Hai #SahabatBahari, di satu tahun Pemerintahan Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming, capaian di sektor kelautan juga naik. Mulai dari peluasan kawasan konservasi, dimana tahun ini mencapai 30,9 juta hektare hingga penerbitan 854 perizinan KKPRL https://t.co/MfjXmSpYXt",-,#SahabatBahari,"Karangasem, Bali",in,0,152,2,0,0,0,https://pbs.twimg.com/media/G3w4t5GXEAAx9b0.jpg,https://x.com/BPIU2K_K/status/1980520314326118738,-,-,-,"hai #sahabatbahari, di satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming, capaian di sektor kelautan juga naik. mulai dari peluasan kawasan konservasi, dimana tahun ini mencapai 30,9 juta hektare hingga penerbitan 854 perizinan kkprl https://t.co/mfjxmspyxt",hai di satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming capaian di sektor kelautan juga naik mulai dari peluasan kawasan konservasi dimana tahun ini mencapai juta hektare hingga penerbitan perizinan kkprl,hai di satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming capaian di sektor kelautan juga naik mulai dari peluasan kawasan konservasi dimana tahun ini mencapai juta hektare hingga penerbitan perizinan kkprl,"['hai', 'di', 'satu', 'tahun', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'dan', 'wakil', 'presiden', 'gibran', 'rakabuming', 'capaian', 'di', 'sektor', 'kelautan', 'juga', 'naik', 'mulai', 'dari', 'peluasan', 'kawasan', 'konservasi', 'dimana', 'tahun', 'ini', 'mencapai', 'juta', 'hektare', 'hingga', 'penerbitan', 'perizinan', 'kkprl']","['hai', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'wakil', 'presiden', 'gibran', 'rakabuming', 'capaian', 'sektor', 'kelautan', 'peluasan', 'kawasan', 'konservasi', 'dimana', 'mencapai', 'juta', 'hektare', 'penerbitan', 'perizinan', 'kkprl']",hai pemerintah presiden prabowo subianto wakil presiden gibran rakabuming capai sektor laut luas kawasan konservasi mana capai juta hektare terbit izin kkprl,neutral,0.7365769743919373
1980520786692845639,Tue Oct 21 06:25:26 +0000 2025,2915339222,bpblbatam,DJPB BATAM,"Hai #SahabatBahari, di satu tahun Pemerintahan Presiden Prabowo Subianto @prabowo dan Wakil Presiden Gibran Rakabuming @gibran_rakabuming, capaian di sektor kelautan juga naik nih. Mulai dari peluasan kawasan konservasi, dimana tahun ini mencapai 30,9 juta hektare https://t.co/suDXTPvWp1",@prabowo,#SahabatBahari,Batam,in,0,39,1,1,0,0,https://pbs.twimg.com/media/G3w5KIwWEAALMp2.jpg,https://x.com/bpblbatam/status/1980520786692845639,-,-,-,"hai #sahabatbahari, di satu tahun pemerintahan presiden prabowo subianto @prabowo dan wakil presiden gibran rakabuming @gibran_rakabuming, capaian di sektor kelautan juga naik nih. mulai dari peluasan kawasan konservasi, dimana tahun ini mencapai 30,9 juta hektare https://t.co/sudxtpvwp1",hai di satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming capaian di sektor kelautan juga naik nih mulai dari peluasan kawasan konservasi dimana tahun ini mencapai juta hektare,hai di satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming capaian di sektor kelautan juga naik nih mulai dari peluasan kawasan konservasi dimana tahun ini mencapai juta hektare,"['hai', 'di', 'satu', 'tahun', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'dan', 'wakil', 'presiden', 'gibran', 'rakabuming', 'capaian', 'di', 'sektor', 'kelautan', 'juga', 'naik', 'nih', 'mulai', 'dari', 'peluasan', 'kawasan', 'konservasi', 'dimana', 'tahun', 'ini', 'mencapai', 'juta', 'hektare']","['hai', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'wakil', 'presiden', 'gibran', 'rakabuming', 'capaian', 'sektor', 'kelautan', 'nih', 'peluasan', 'kawasan', 'konservasi', 'dimana', 'mencapai', 'juta', 'hektare']",hai pemerintah presiden prabowo subianto wakil presiden gibran rakabuming capai sektor laut nih luas kawasan konservasi mana capai juta hektare,positive,0.8584173321723938
1980520899095982287,Tue Oct 21 06:25:53 +0000 2025,1885555382514507776,Gtid_news,GTN,"Presiden Prabowo menegaskan tidak ada lagi pihak yang kebal hukum di Indonesia. Dalam sidang kabinet memperingati satu tahun pemerintahannya, ia menyebut era “untouchable” telah berakhir. Pemerintah mengalihkan Rp306 triliun anggaran rawan korupsi, menyelamatkan Rp1.000 triliun kerugian negara, dan menguasai kembali 4 juta hektar kebun sawit ilegal serta tambang tanpa izin yang merugikan negara ratusan triliun. Sumber: https://t.co/C3yjyGj3EZ, Tiktok/manofourtime",-,-,Indonesia,in,0,25,0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1980520802958143488/img/NiGwChiZOTaj9GnL.jpg,https://x.com/Gtid_news/status/1980520899095982287,-,-,-,"presiden prabowo menegaskan tidak ada lagi pihak yang kebal hukum di indonesia. dalam sidang kabinet memperingati satu tahun pemerintahannya, ia menyebut era “untouchable” telah berakhir. pemerintah mengalihkan rp306 triliun anggaran rawan korupsi, menyelamatkan rp1.000 triliun kerugian negara, dan menguasai kembali 4 juta hektar kebun sawit ilegal serta tambang tanpa izin yang merugikan negara ratusan triliun. sumber: https://t.co/c3yjygj3ez, tiktok/manofourtime",presiden prabowo menegaskan tidak ada lagi pihak yang kebal hukum di indonesia dalam sidang kabinet memperingati satu tahun pemerintahannya ia menyebut era untouchable telah berakhir pemerintah mengalihkan rp triliun anggaran rawan korupsi menyelamatkan rp triliun kerugian negara dan menguasai kembali juta hektar kebun sawit ilegal serta tambang tanpa izin yang merugikan negara ratusan triliun sumber tiktok manofourtime,presiden prabowo menegaskan tidak ada lagi pihak yang kebal hukum di indonesia dalam sidang kabinet memperingati satu tahun pemerintahannya ia menyebut era untouchable telah berakhir pemerintah mengalihkan rp triliun anggaran rawan korupsi menyelamatkan rp triliun kerugian negara dan menguasai kembali juta hektar kebun sawit ilegal serta tambang tanpa izin yang merugikan negara ratusan triliun sumber tiktok manofourtime,"['presiden', 'prabowo', 'menegaskan', 'tidak', 'ada', 'lagi', 'pihak', 'yang', 'kebal', 'hukum', 'di', 'indonesia', 'dalam', 'sidang', 'kabinet', 'memperingati', 'satu', 'tahun', 'pemerintahannya', 'ia', 'menyebut', 'era', 'untouchable', 'telah', 'berakhir', 'pemerintah', 'mengalihkan', 'rp', 'triliun', 'anggaran', 'rawan', 'korupsi', 'menyelamatkan', 'rp', 'triliun', 'kerugian', 'negara', 'dan', 'menguasai', 'kembali', 'juta', 'hektar', 'kebun', 'sawit', 'ilegal', 'serta', 'tambang', 'tanpa', 'izin', 'yang', 'merugikan', 'negara', 'ratusan', 'triliun', 'sumber', 'tiktok', 'manofourtime']","['presiden', 'prabowo', 'kebal', 'hukum', 'indonesia', 'sidang', 'kabinet', 'memperingati', 'pemerintahannya', 'menyebut', 'era', 'untouchable', 'pemerintah', 'mengalihkan', 'rp', 'triliun', 'anggaran', 'rawan', 'korupsi', 'menyelamatkan', 'rp', 'triliun', 'kerugian', 'negara', 'menguasai', 'juta', 'hektar', 'kebun', 'sawit', 'ilegal', 'tambang', 'izin', 'merugikan', 'negara', 'ratusan', 'triliun', 'sumber', 'tiktok', 'manofourtime']",presiden prabowo kebal hukum indonesia sidang kabinet ingat perintah sebut era untouchable pemerintah alih rp triliun anggar rawan korupsi selamat rp triliun rugi negara kuasa juta hektar kebun sawit ilegal tambang izin rugi negara ratus triliun sumber tiktok manofourtime,neutral,0.8724632859230042
1980520905387438149,Tue Oct 21 06:25:54 +0000 2025,1820795851578781696,KiranaaM25956,Kiranaa Mentari,"@sabrinnias ""#KinerjaNyataPemerintah bikin kebanggaan masyarakat Papua terhadap pencapaian ketahanan pangan dalam satu tahun kepemimpinan Prabowo ini jadi viral!* Yuk, kita dukung terus program pro-rakyat ini! Indonesia maju merata",@sabrinnias,#KinerjaNyataPemerintah,Indonesia,in,0,59,0,0,0,0,-,https://x.com/KiranaaM25956/status/1980520905387438149,replied,1980511891844960484,sabrinnias,"@sabrinnias ""#kinerjanyatapemerintah bikin kebanggaan masyarakat papua terhadap pencapaian ketahanan pangan dalam satu tahun kepemimpinan prabowo ini jadi viral!* yuk, kita dukung terus program pro-rakyat ini! indonesia maju merata",bikin kebanggaan masyarakat papua terhadap pencapaian ketahanan pangan dalam satu tahun kepemimpinan prabowo ini jadi viral yuk kita dukung terus program pro rakyat ini indonesia maju merata,bikin kebanggaan masyarakat papua terhadap pencapaian ketahanan pangan dalam satu tahun kepemimpinan prabowo ini jadi viral yuk kita dukung terus program pro rakyat ini indonesia maju merata,"['bikin', 'kebanggaan', 'masyarakat', 'papua', 'terhadap', 'pencapaian', 'ketahanan', 'pangan', 'dalam', 'satu', 'tahun', 'kepemimpinan', 'prabowo', 'ini', 'jadi', 'viral', 'yuk', 'kita', 'dukung', 'terus', 'program', 'pro', 'rakyat', 'ini', 'indonesia', 'maju', 'merata']","['bikin', 'kebanggaan', 'masyarakat', 'papua', 'pencapaian', 'ketahanan', 'pangan', 'kepemimpinan', 'prabowo', 'viral', 'yuk', 'dukung', 'program', 'pro', 'rakyat', 'indonesia', 'maju', 'merata']",bikin bangga masyarakat papua capai tahan pangan pimpin prabowo viral yuk dukung program pro rakyat indonesia maju rata,positive,0.9976205229759216
1980520938228838521,Tue Oct 21 06:26:02 +0000 2025,2655442453,nusabalicom,NusaBali.com,"Memasuki satu tahun pemerintahan Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka, PT Pupuk Indonesia (Persero) menegaskan komitmennya memperkuat dukungan terhadap visi Asta Cita pemerintah di bidang swasembada pangan  https://t.co/QWzUJ6RiDI",-,-,"Denpasar, Bali",in,0,51,0,0,0,0,-,https://x.com/nusabalicom/status/1980520938228838521,-,-,-,"memasuki satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming raka, pt pupuk indonesia (persero) menegaskan komitmennya memperkuat dukungan terhadap visi asta cita pemerintah di bidang swasembada pangan  https://t.co/qwzuj6ridi",memasuki satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming raka pt pupuk indonesia persero menegaskan komitmennya memperkuat dukungan terhadap visi asta cita pemerintah di bidang swasembada pangan,memasuki satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming raka pt pupuk indonesia persero menegaskan komitmennya memperkuat dukungan terhadap visi asta cita pemerintah di bidang swasembada pangan,"['memasuki', 'satu', 'tahun', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'dan', 'wakil', 'presiden', 'gibran', 'rakabuming', 'raka', 'pt', 'pupuk', 'indonesia', 'persero', 'menegaskan', 'komitmennya', 'memperkuat', 'dukungan', 'terhadap', 'visi', 'asta', 'cita', 'pemerintah', 'di', 'bidang', 'swasembada', 'pangan']","['memasuki', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'wakil', 'presiden', 'gibran', 'rakabuming', 'raka', 'pt', 'pupuk', 'indonesia', 'persero', 'komitmennya', 'memperkuat', 'dukungan', 'visi', 'asta', 'cita', 'pemerintah', 'bidang', 'swasembada', 'pangan']",pasuk pemerintah presiden prabowo subianto wakil presiden gibran rakabuming raka pt pupuk indonesia persero komitmen kuat dukung visi asta cita pemerintah bidang swasembada pangan,neutral,0.8315162062644958
1980521320145428684,Tue Oct 21 06:27:33 +0000 2025,2388374748,bppmhkp_jogja,Badan Mutu KKP Yogyakarta,"Hai #SahabatBahari, di satu tahun Pemerintahan Presiden Prabowo Subianto @prabowo dan Wakil Presiden Gibran Rakabuming @gibran_rakabuming, capaian di sektor kelautan jg naik nih. Mulai dr peluasan kawasan konservasi, #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas https://t.co/gfAnILBxhN",@prabowo,#SahabatBahari;#PanganBiru;#2025KKPRiseTogether;#EkonomiBiruUntukIndonesiaEmas,YOGYAKARTA,in,0,38,1,1,0,0,https://pbs.twimg.com/media/G3w5pL7XYAAJ7R6.jpg,https://x.com/bppmhkp_jogja/status/1980521320145428684,-,-,-,"hai #sahabatbahari, di satu tahun pemerintahan presiden prabowo subianto @prabowo dan wakil presiden gibran rakabuming @gibran_rakabuming, capaian di sektor kelautan jg naik nih. mulai dr peluasan kawasan konservasi, #panganbiru #2025kkprisetogether #ekonomibiruuntukindonesiaemas https://t.co/gfanilbxhn",hai di satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming capaian di sektor kelautan jg naik nih mulai dr peluasan kawasan konservasi,hai di satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming capaian di sektor kelautan juga naik nih mulai dari peluasan kawasan konservasi,"['hai', 'di', 'satu', 'tahun', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'dan', 'wakil', 'presiden', 'gibran', 'rakabuming', 'capaian', 'di', 'sektor', 'kelautan', 'juga', 'naik', 'nih', 'mulai', 'dari', 'peluasan', 'kawasan', 'konservasi']","['hai', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'wakil', 'presiden', 'gibran', 'rakabuming', 'capaian', 'sektor', 'kelautan', 'nih', 'peluasan', 'kawasan', 'konservasi']",hai pemerintah presiden prabowo subianto wakil presiden gibran rakabuming capai sektor laut nih luas kawasan konservasi,positive,0.6664936542510986
1980521490832625902,Tue Oct 21 06:28:14 +0000 2025,576755999,bengkeldodo,𝘁𝗵𝗲 𝗹𝗮𝘀𝘁 𝗱𝗼𝗱𝗼‏‎ ‏‎🆇,"Hari ini, KPI sudah mampu memenuhi sekitar 70% kebutuhan BBM nasional dari 6 kilang yang tersebar di berbagai daerah.  Artinya, sebagian besar BBM yang kita pakai sekarang hasil produksi anak negeri sendiri! https://t.co/T62IlngXzd",-,-,Indonesia Raya,in,0,23,1,1,0,0,-,https://x.com/bengkeldodo/status/1980521490832625902,replied,1980521488446042486,bengkeldodo,"hari ini, kpi sudah mampu memenuhi sekitar 70% kebutuhan bbm nasional dari 6 kilang yang tersebar di berbagai daerah.  artinya, sebagian besar bbm yang kita pakai sekarang hasil produksi anak negeri sendiri! https://t.co/t62ilngxzd",hari ini kpi sudah mampu memenuhi sekitar kebutuhan bbm nasional dari kilang yang tersebar di berbagai daerah artinya sebagian besar bbm yang kita pakai sekarang hasil produksi anak negeri sendiri,hari ini kpi sudah mampu memenuhi sekitar kebutuhan bbm nasional dari kilang yang tersebar di berbagai daerah artinya sebagian besar bbm yang kita pakai sekarang hasil produksi anak negeri sendiri,"['hari', 'ini', 'kpi', 'sudah', 'mampu', 'memenuhi', 'sekitar', 'kebutuhan', 'bbm', 'nasional', 'dari', 'kilang', 'yang', 'tersebar', 'di', 'berbagai', 'daerah', 'artinya', 'sebagian', 'besar', 'bbm', 'yang', 'kita', 'pakai', 'sekarang', 'hasil', 'produksi', 'anak', 'negeri', 'sendiri']","['kpi', 'memenuhi', 'kebutuhan', 'bbm', 'nasional', 'kilang', 'tersebar', 'daerah', 'bbm', 'pakai', 'hasil', 'produksi', 'anak', 'negeri']",kpi penuh butuh bbm nasional kilang sebar daerah bbm pakai hasil produksi anak negeri,positive,0.989566445350647
1980521575318450409,Tue Oct 21 06:28:34 +0000 2025,1427095335084515333,99propaganda,key,"Salah satu pencapaian dalam 1 tahun kinerja pemerintahan Presiden Prabowo Subianto.  Terwujudnya kampung haji Indonesia di Arab Saudi hingga waktu tunggu untuk antrian ibadah haji diturunkan dari 40 tahun menjadi 26 tahun, dan bukan hanya itu sekarang ONH pun diturunkan, dan itu semua terwujud di era pemerintahan Presiden Prabowo Subianto.",-,-,-,in,0,424,7,0,5,1,https://pbs.twimg.com/ext_tw_video_thumb/1980521550940876800/pu/img/RGVmIQNEHw9MfygS.jpg,https://x.com/99propaganda/status/1980521575318450409,-,-,-,"salah satu pencapaian dalam 1 tahun kinerja pemerintahan presiden prabowo subianto.  terwujudnya kampung haji indonesia di arab saudi hingga waktu tunggu untuk antrian ibadah haji diturunkan dari 40 tahun menjadi 26 tahun, dan bukan hanya itu sekarang onh pun diturunkan, dan itu semua terwujud di era pemerintahan presiden prabowo subianto.",salah satu pencapaian dalam tahun kinerja pemerintahan presiden prabowo subianto terwujudnya kampung haji indonesia di arab saudi hingga waktu tunggu untuk antrian ibadah haji diturunkan dari tahun menjadi tahun dan bukan hanya itu sekarang onh pun diturunkan dan itu semua terwujud di era pemerintahan presiden prabowo subianto,salah satu pencapaian dalam tahun kinerja pemerintahan presiden prabowo subianto terwujudnya kampung haji indonesia di arab saudi hingga waktu tunggu untuk antrian ibadah haji diturunkan dari tahun menjadi tahun dan bukan hanya itu sekarang onh pun diturunkan dan itu semua terwujud di era pemerintahan presiden prabowo subianto,"['salah', 'satu', 'pencapaian', 'dalam', 'tahun', 'kinerja', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'terwujudnya', 'kampung', 'haji', 'indonesia', 'di', 'arab', 'saudi', 'hingga', 'waktu', 'tunggu', 'untuk', 'antrian', 'ibadah', 'haji', 'diturunkan', 'dari', 'tahun', 'menjadi', 'tahun', 'dan', 'bukan', 'hanya', 'itu', 'sekarang', 'onh', 'pun', 'diturunkan', 'dan', 'itu', 'semua', 'terwujud', 'di', 'era', 'pemerintahan', 'presiden', 'prabowo', 'subianto']","['salah', 'pencapaian', 'kinerja', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'terwujudnya', 'kampung', 'haji', 'indonesia', 'arab', 'saudi', 'tunggu', 'antrian', 'ibadah', 'haji', 'diturunkan', 'onh', 'diturunkan', 'terwujud', 'era', 'pemerintahan', 'presiden', 'prabowo', 'subianto']",salah capai kinerja pemerintah presiden prabowo subianto wujud kampung haji indonesia arab saudi tunggu antri ibadah haji turun onh turun wujud era pemerintah presiden prabowo subianto,positive,0.9955148100852966
1980521596822704254,Tue Oct 21 06:28:39 +0000 2025,1067604208994607104,bppmhkpekanbaru,Badan Mutu KKP Pekanbaru,"Hai #SahabatBahari, di satu tahun Pemerintahan Presiden Prabowo Subianto @prabowo dan Wakil Presiden Gibran Rakabuming @gibran_rakabuming, capaian di sektor kelautan juga naik nih. https://t.co/Y94lpbz2rZ",@prabowo,#SahabatBahari,"Pekan Baru, Riau",in,0,42,2,0,0,0,https://pbs.twimg.com/media/G3w5474WoAAuOzK.jpg,https://x.com/bppmhkpekanbaru/status/1980521596822704254,-,-,-,"hai #sahabatbahari, di satu tahun pemerintahan presiden prabowo subianto @prabowo dan wakil presiden gibran rakabuming @gibran_rakabuming, capaian di sektor kelautan juga naik nih. https://t.co/y94lpbz2rz",hai di satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming capaian di sektor kelautan juga naik nih,hai di satu tahun pemerintahan presiden prabowo subianto dan wakil presiden gibran rakabuming capaian di sektor kelautan juga naik nih,"['hai', 'di', 'satu', 'tahun', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'dan', 'wakil', 'presiden', 'gibran', 'rakabuming', 'capaian', 'di', 'sektor', 'kelautan', 'juga', 'naik', 'nih']","['hai', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'wakil', 'presiden', 'gibran', 'rakabuming', 'capaian', 'sektor', 'kelautan', 'nih']",hai pemerintah presiden prabowo subianto wakil presiden gibran rakabuming capai sektor laut nih,positive,0.7006201148033142
1980521703051505747,Tue Oct 21 06:29:04 +0000 2025,2388795571,mojokdotco,Mojok.co,Memahami “Bahasa Bayi” Swasembada Pangan yang Dibanggakan Presiden Prabowo selama Satu Tahun Menjabat di Saat Petani Makin Nelangsa  #Terbaru https://t.co/95N1ROr3Pa,-,#Terbaru,redaksi@mojok.co,in,0,1040,1,0,0,1,-,https://x.com/mojokdotco/status/1980521703051505747,-,-,-,memahami “bahasa bayi” swasembada pangan yang dibanggakan presiden prabowo selama satu tahun menjabat di saat petani makin nelangsa  #terbaru https://t.co/95n1ror3pa,memahami bahasa bayi swasembada pangan yang dibanggakan presiden prabowo selama satu tahun menjabat di saat petani makin nelangsa,memahami bahasa bayi swasembada pangan yang dibanggakan presiden prabowo selama satu tahun menjabat di saat petani makin nelangsa,"['memahami', 'bahasa', 'bayi', 'swasembada', 'pangan', 'yang', 'dibanggakan', 'presiden', 'prabowo', 'selama', 'satu', 'tahun', 'menjabat', 'di', 'saat', 'petani', 'makin', 'nelangsa']","['memahami', 'bahasa', 'bayi', 'swasembada', 'pangan', 'dibanggakan', 'presiden', 'prabowo', 'menjabat', 'petani', 'nelangsa']",paham bahasa bayi swasembada pangan bangga presiden prabowo jabat tani nelangsa,positive,0.663131594657898
1980521705086021753,Tue Oct 21 06:29:05 +0000 2025,1121372707969310721,Melviano9,Melviano,Setahun Pemerintahan Prabowo-Gibran bekerja nyata untuk rakyat #KinerjaNyataPemerintah Wujudkan Jutaan Mimpi #WujudkanSDMUnggul Bentuk Generasi Emas #MBGKerjaNyataPresiden Kabinet Merah Putih Prabowo-Gibran  https://t.co/53eE5HlfY8,-,#KinerjaNyataPemerintah;#WujudkanSDMUnggul;#MBGKerjaNyataPresiden,-,in,0,67,0,0,0,0,-,https://x.com/Melviano9/status/1980521705086021753,-,-,-,setahun pemerintahan prabowo-gibran bekerja nyata untuk rakyat #kinerjanyatapemerintah wujudkan jutaan mimpi #wujudkansdmunggul bentuk generasi emas #mbgkerjanyatapresiden kabinet merah putih prabowo-gibran  https://t.co/53ee5hlfy8,setahun pemerintahan prabowo gibran bekerja nyata untuk rakyat wujudkan jutaan mimpi bentuk generasi emas kabinet merah putih prabowo gibran,setahun pemerintahan prabowo gibran bekerja nyata untuk rakyat wujudkan jutaan mimpi bentuk generasi emas kabinet merah putih prabowo gibran,"['setahun', 'pemerintahan', 'prabowo', 'gibran', 'bekerja', 'nyata', 'untuk', 'rakyat', 'wujudkan', 'jutaan', 'mimpi', 'bentuk', 'generasi', 'emas', 'kabinet', 'merah', 'putih', 'prabowo', 'gibran']","['setahun', 'pemerintahan', 'prabowo', 'gibran', 'nyata', 'rakyat', 'wujudkan', 'jutaan', 'mimpi', 'bentuk', 'generasi', 'emas', 'kabinet', 'merah', 'putih', 'prabowo', 'gibran']",tahun pemerintah prabowo gibran nyata rakyat wujud juta mimpi bentuk generasi emas kabinet merah putih prabowo gibran,positive,0.8649140000343323
1980521750938153172,Tue Oct 21 06:29:16 +0000 2025,576755999,bengkeldodo,𝘁𝗵𝗲 𝗹𝗮𝘀𝘁 𝗱𝗼𝗱𝗼‏‎ ‏‎🆇,@grok @AskPerplexity @askziye @chat @ChatGPTGoneWild Penambahan kapasitas kilang minyak menjadi suatu keniscayaan untuk mewujudkan visi kedaulatan energi yang acap kali disuarakan Presiden Prabowo Subianto selama 1 tahun menjabat. Proyek kilang dalam negeri pun terus dikebut meski https://t.co/T62IlngXzd,@grok;@AskPerplexity;@askziye;@chat;@ChatGPTGoneWild,-,Indonesia Raya,in,0,138,1,1,0,0,-,https://x.com/bengkeldodo/status/1980521750938153172,replied,1980521506502529057,bengkeldodo,@grok @askperplexity @askziye @chat @chatgptgonewild penambahan kapasitas kilang minyak menjadi suatu keniscayaan untuk mewujudkan visi kedaulatan energi yang acap kali disuarakan presiden prabowo subianto selama 1 tahun menjabat. proyek kilang dalam negeri pun terus dikebut meski https://t.co/t62ilngxzd,penambahan kapasitas kilang minyak menjadi suatu keniscayaan untuk mewujudkan visi kedaulatan energi yang acap kali disuarakan presiden prabowo subianto selama tahun menjabat proyek kilang dalam negeri pun terus dikebut meski,penambahan kapasitas kilang minyak menjadi suatu keniscayaan untuk mewujudkan visi kedaulatan energi yang acap kali disuarakan presiden prabowo subianto selama tahun menjabat proyek kilang dalam negeri pun terus dikebut meski,"['penambahan', 'kapasitas', 'kilang', 'minyak', 'menjadi', 'suatu', 'keniscayaan', 'untuk', 'mewujudkan', 'visi', 'kedaulatan', 'energi', 'yang', 'acap', 'kali', 'disuarakan', 'presiden', 'prabowo', 'subianto', 'selama', 'tahun', 'menjabat', 'proyek', 'kilang', 'dalam', 'negeri', 'pun', 'terus', 'dikebut', 'meski']","['penambahan', 'kapasitas', 'kilang', 'minyak', 'keniscayaan', 'mewujudkan', 'visi', 'kedaulatan', 'energi', 'acap', 'kali', 'disuarakan', 'presiden', 'prabowo', 'subianto', 'menjabat', 'proyek', 'kilang', 'negeri', 'dikebut']",tambah kapasitas kilang minyak niscaya wujud visi daulat energi acap kali suara presiden prabowo subianto jabat proyek kilang negeri kebut,neutral,0.9010040163993835
1980521792037904859,Tue Oct 21 06:29:26 +0000 2025,255866913,hariankompas,Harian Kompas,Ikhtiar menghadirkan negara di tengah rakyat memang terasa kuat sepanjang tahun pertama pemerintahan. Akankah bantuan sosial pemerintah itu punya efek? #Ekonomi #AdadiKompas  https://t.co/b8wMBAc1g2,-,#Ekonomi;#AdadiKompas,"Palmerah, Jakarta",in,0,308,0,0,0,0,-,https://x.com/hariankompas/status/1980521792037904859,-,-,-,ikhtiar menghadirkan negara di tengah rakyat memang terasa kuat sepanjang tahun pertama pemerintahan. akankah bantuan sosial pemerintah itu punya efek? #ekonomi #adadikompas  https://t.co/b8wmbac1g2,ikhtiar menghadirkan negara di tengah rakyat memang terasa kuat sepanjang tahun pertama pemerintahan akankah bantuan sosial pemerintah itu punya efek,ikhtiar menghadirkan negara di tengah rakyat memang terasa kuat sepanjang tahun pertama pemerintahan akankah bantuan sosial pemerintah itu punya efek,"['ikhtiar', 'menghadirkan', 'negara', 'di', 'tengah', 'rakyat', 'memang', 'terasa', 'kuat', 'sepanjang', 'tahun', 'pertama', 'pemerintahan', 'akankah', 'bantuan', 'sosial', 'pemerintah', 'itu', 'punya', 'efek']","['ikhtiar', 'menghadirkan', 'negara', 'rakyat', 'kuat', 'pemerintahan', 'bantuan', 'sosial', 'pemerintah', 'efek']",ikhtiar hadir negara rakyat kuat pemerintah bantu sosial pemerintah efek,neutral,0.6725652813911438
1980522066509226341,Tue Oct 21 06:30:31 +0000 2025,1646397698856337417,jobijo222,jobijo,SATU TAHUN PEMERINTAHAN PRESIDEN PRABOWO: STABILITAS DIPLOMASI GLOBAL DINILAI MENGUAT https://t.co/uRixr1KY8z,-,-,-,in,0,19,0,1,0,0,https://pbs.twimg.com/media/G3w6UPZXQAAXbM8.jpg,https://x.com/jobijo222/status/1980522066509226341,-,-,-,satu tahun pemerintahan presiden prabowo: stabilitas diplomasi global dinilai menguat https://t.co/urixr1ky8z,satu tahun pemerintahan presiden prabowo stabilitas diplomasi global dinilai menguat,satu tahun pemerintahan presiden prabowo stabilitas diplomasi global dinilai menguat,"['satu', 'tahun', 'pemerintahan', 'presiden', 'prabowo', 'stabilitas', 'diplomasi', 'global', 'dinilai', 'menguat']","['pemerintahan', 'presiden', 'prabowo', 'stabilitas', 'diplomasi', 'global', 'dinilai', 'menguat']",pemerintah presiden prabowo stabilitas diplomasi global nilai kuat,positive,0.8874603509902954
